
@relation python_mistakes

@attribute commit_message string
@attribute additions numeric
@attribute deletions numeric
@attribute changes numeric
@attribute actual_changes string
@attribute attribute_TAB numeric
@attribute attribute_NEWLINE numeric
@attribute attribute_CARRIAGE_RETURN numeric
@attribute attribute_EXCLAMATION_MARK numeric
@attribute attribute_QUOTATION_MARK numeric
@attribute attribute_NUMBER_SIGN numeric
@attribute attribute_DOLLAR_SIGN numeric
@attribute attribute_PERCENT_SIGN numeric
@attribute attribute_AMPERSAND numeric
@attribute attribute_APOSTROPHE numeric
@attribute attribute_LEFT_PARENTHESIS numeric
@attribute attribute_RIGHT_PARENTHESIS numeric
@attribute attribute_ASTERISK numeric
@attribute attribute_PLUS_SIGN numeric
@attribute attribute_COMMA numeric
@attribute attribute_HYPHEN-MINUS numeric
@attribute attribute_FULL_STOP numeric
@attribute attribute_SOLIDUS numeric
@attribute attribute_DIGIT_ZERO numeric
@attribute attribute_DIGIT_ONE numeric
@attribute attribute_DIGIT_TWO numeric
@attribute attribute_DIGIT_THREE numeric
@attribute attribute_DIGIT_FOUR numeric
@attribute attribute_DIGIT_FIVE numeric
@attribute attribute_DIGIT_SIX numeric
@attribute attribute_DIGIT_SEVEN numeric
@attribute attribute_DIGIT_EIGHT numeric
@attribute attribute_DIGIT_NINE numeric
@attribute attribute_COLON numeric
@attribute attribute_SEMICOLON numeric
@attribute attribute_LESS-THAN_SIGN numeric
@attribute attribute_EQUALS_SIGN numeric
@attribute attribute_GREATER-THAN_SIGN numeric
@attribute attribute_QUESTION_MARK numeric
@attribute attribute_COMMERCIAL_AT numeric
@attribute attribute_LEFT_SQUARE_BRACKET numeric
@attribute attribute_REVERSE_SOLIDUS numeric
@attribute attribute_RIGHT_SQUARE_BRACKET numeric
@attribute attribute_CIRCUMFLEX_ACCENT numeric
@attribute attribute_LOW_LINE numeric
@attribute attribute_GRAVE_ACCENT numeric
@attribute attribute_LEFT_CURLY_BRACKET numeric
@attribute attribute_VERTICAL_LINE numeric
@attribute attribute_RIGHT_CURLY_BRACKET numeric
@attribute attribute_TILDE numeric
@attribute LETTERS_CHANGED numeric
@attribute class {yes, no}

@data
'Fix a couple of typos in code commentsHGbranch  35', 1, 1, 1, ' SPACE SPACE SPACE SPACE NUMBER_SIGN SPACE This SPACE testcase SPACE contains SPACE test SPACE that SPACE can SPACE be SPACE used SPACE in SPACE all NEWLINE SPACE SPACE SPACE SPACE NUMBER_SIGN SPACE This SPACE testcase SPACE contains SPACE tests SPACE that SPACE can SPACE be SPACE used SPACE in SPACE all NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'Weird check for error in PySide', 1, 1, 37, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE not SPACE self FULL_STOP recentFilesMenu FULL_STOP isEmpty LEFT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE self FULL_STOP recentFilesMenu SPACE is SPACE not SPACE None SPACE and SPACE not SPACE self FULL_STOP recentFilesMenu FULL_STOP isEmpty LEFT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, no
'Merge typo fixes from 35', 1, 1, 1, ' SPACE SPACE SPACE SPACE NUMBER_SIGN SPACE This SPACE testcase SPACE contains SPACE test SPACE that SPACE can SPACE be SPACE used SPACE in SPACE all NEWLINE SPACE SPACE SPACE SPACE NUMBER_SIGN SPACE This SPACE testcase SPACE contains SPACE tests SPACE that SPACE can SPACE be SPACE used SPACE in SPACE all NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'no message', 1, 1, 14, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE HEADER SPACE PLUS_SIGN SPACE self FULL_STOP address SPACE PLUS_SIGN SPACE LEFT_SQUARE_BRACKET identifier RIGHT_SQUARE_BRACKET SPACE PLUS_SIGN SPACE packet LOW_LINE size SPACE PLUS_SIGN SPACE LEFT_SQUARE_BRACKET instruction LOW_LINE code RIGHT_SQUARE_BRACKET SPACE PLUS_SIGN SPACE data SPACE PLUS_SIGN SPACE checksum NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE HEADER SPACE PLUS_SIGN SPACE self FULL_STOP address SPACE PLUS_SIGN SPACE LEFT_SQUARE_BRACKET identifier RIGHT_SQUARE_BRACKET SPACE PLUS_SIGN SPACE packet LOW_LINE size SPACE PLUS_SIGN SPACE filter LEFT_PARENTHESIS None COMMA SPACE LEFT_SQUARE_BRACKET instruction LOW_LINE code RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS SPACE PLUS_SIGN SPACE data SPACE PLUS_SIGN SPACE checksum NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, no
'Added bunch of tests should always be correct', 15, 12, 105, ' NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print SPACE self FULL_STOP obj LOW_LINE species NEWLINE SPACE SPACE SPACE SPACE NEWLINE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE Q SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE for SPACE i SPACE in SPACE range LEFT_PARENTHESIS len LEFT_PARENTHESIS r FULL_STOP rhs LOW_LINE species RIGHT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE i LOW_LINE SPACE EQUALS_SIGN SPACE self FULL_STOP species FULL_STOP index LEFT_PARENTHESIS r FULL_STOP rhs LOW_LINE species LEFT_SQUARE_BRACKET i RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE Q SPACE PLUS_SIGN EQUALS_SIGN SPACE self FULL_STOP enthalpy LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET ASTERISK r FULL_STOP nurhs LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE for SPACE i SPACE in SPACE range LEFT_PARENTHESIS len LEFT_PARENTHESIS r FULL_STOP lhs LOW_LINE species RIGHT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE i LOW_LINE SPACE EQUALS_SIGN SPACE self FULL_STOP species FULL_STOP index LEFT_PARENTHESIS r FULL_STOP lhs LOW_LINE species LEFT_SQUARE_BRACKET i RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE Q SPACE HYPHEN-MINUS EQUALS_SIGN SPACE self FULL_STOP enthalpy LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET ASTERISK r FULL_STOP nulhs LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE try COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE Q SPACE EQUALS_SIGN SPACE reaction LEFT_SQUARE_BRACKET APOSTROPHE Q APOSTROPHE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE except COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE Q SPACE EQUALS_SIGN SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE for SPACE i SPACE in SPACE range LEFT_PARENTHESIS len LEFT_PARENTHESIS r FULL_STOP rhs LOW_LINE species RIGHT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE i LOW_LINE SPACE EQUALS_SIGN SPACE self FULL_STOP species FULL_STOP index LEFT_PARENTHESIS r FULL_STOP rhs LOW_LINE species LEFT_SQUARE_BRACKET i RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE Q SPACE PLUS_SIGN EQUALS_SIGN SPACE self FULL_STOP enthalpy LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET ASTERISK r FULL_STOP nurhs LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE for SPACE i SPACE in SPACE range LEFT_PARENTHESIS len LEFT_PARENTHESIS r FULL_STOP lhs LOW_LINE species RIGHT_PARENTHESIS RIGHT_PARENTHESIS COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE i LOW_LINE SPACE EQUALS_SIGN SPACE self FULL_STOP species FULL_STOP index LEFT_PARENTHESIS r FULL_STOP lhs LOW_LINE species LEFT_SQUARE_BRACKET i RIGHT_SQUARE_BRACKET RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE Q SPACE HYPHEN-MINUS EQUALS_SIGN SPACE self FULL_STOP enthalpy LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET ASTERISK r FULL_STOP nulhs LEFT_SQUARE_BRACKET i LOW_LINE RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE print SPACE Q NEWLINE SPACE SPACE SPACE SPACE enthalpy SPACE EQUALS_SIGN SPACE LEFT_SQUARE_BRACKET DIGIT_ZERO FULL_STOP DIGIT_ZERO COMMA SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO COMMA SPACE DIGIT_ZERO FULL_STOP DIGIT_ZERO RIGHT_SQUARE_BRACKET NEWLINE SPACE SPACE SPACE SPACE c SPACE EQUALS_SIGN SPACE Chemistry LEFT_PARENTHESIS species RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE c SPACE EQUALS_SIGN SPACE Chemistry LEFT_PARENTHESIS species COMMA SPACE enthalpy RIGHT_PARENTHESIS NEWLINE', 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 9, no
'Login bug fix', 1, 1, 5, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE match SPACE EQUALS_SIGN SPACE re FULL_STOP search LEFT_PARENTHESIS r QUOTATION_MARK PERCENT_SIGN s EQUALS_SIGN LEFT_PARENTHESIS FULL_STOP PLUS_SIGN RIGHT_PARENTHESIS QUOTATION_MARK SPACE PERCENT_SIGN SPACE SESSION LOW_LINE COOKIE LOW_LINE NAME COMMA SPACE cookie RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE match SPACE EQUALS_SIGN SPACE re FULL_STOP search LEFT_PARENTHESIS r QUOTATION_MARK PERCENT_SIGN s EQUALS_SIGN LEFT_PARENTHESIS LEFT_SQUARE_BRACKET CIRCUMFLEX_ACCENT SEMICOLON RIGHT_SQUARE_BRACKET PLUS_SIGN RIGHT_PARENTHESIS QUOTATION_MARK SPACE PERCENT_SIGN SPACE SESSION LOW_LINE COOKIE LOW_LINE NAME COMMA SPACE cookie RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, no
'done', 1, 1, 9, ' SPACE SPACE SPACE SPACE GREATER-THAN_SIGN GREATER-THAN_SIGN GREATER-THAN_SIGN SPACE p SPACE EQUALS_SIGN SPACE corpus FULL_STOP parse LEFT_PARENTHESIS APOSTROPHE leadsheet APOSTROPHE RIGHT_PARENTHESIS FULL_STOP flat FULL_STOP getElementsByClass LEFT_PARENTHESIS APOSTROPHE Harmony APOSTROPHE RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE GREATER-THAN_SIGN GREATER-THAN_SIGN GREATER-THAN_SIGN SPACE p SPACE EQUALS_SIGN SPACE corpus FULL_STOP parse LEFT_PARENTHESIS APOSTROPHE leadsheet APOSTROPHE RIGHT_PARENTHESIS FULL_STOP flat FULL_STOP getElementsByClass LEFT_PARENTHESIS APOSTROPHE Harmony APOSTROPHE RIGHT_PARENTHESIS FULL_STOP stream LEFT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'initial commit with periodic symmetries initial tests are working', 1, 1, 11, ' TAB TAB TAB if SPACE Nup SPACE LESS-THAN_SIGN SPACE DIGIT_ZERO SPACE or SPACE Nup SPACE GREATER-THAN_SIGN SPACE L COLON SPACE raise SPACE BasisError LEFT_PARENTHESIS QUOTATION_MARK DIGIT_ZERO SPACE LESS-THAN_SIGN EQUALS_SIGN SPACE Nup SPACE LESS-THAN_SIGN EQUALS_SIGN SPACE QUOTATION_MARK PLUS_SIGN str LEFT_PARENTHESIS L RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE TAB TAB TAB if SPACE Nup SPACE LESS-THAN_SIGN SPACE DIGIT_ZERO SPACE or SPACE Nup SPACE GREATER-THAN_SIGN SPACE L COLON SPACE raise SPACE BasisError LEFT_PARENTHESIS QUOTATION_MARK DIGIT_ZERO SPACE LESS-THAN_SIGN EQUALS_SIGN SPACE Nup SPACE LESS-THAN_SIGN EQUALS_SIGN SPACE PERCENT_SIGN d QUOTATION_MARK SPACE PERCENT_SIGN SPACE L RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'update', 1, 1, 24, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE bsx FULL_STOP name SPACE as SPACE bien LOW_LINE so LOW_LINE xe COMMA sum LEFT_PARENTHESIS ai FULL_STOP residual PLUS_SIGN ai FULL_STOP sotien LOW_LINE lai LOW_LINE conlai RIGHT_PARENTHESIS SPACE as SPACE so LOW_LINE tien COMMA SPACE ai FULL_STOP so LOW_LINE hop LOW_LINE dong SPACE as SPACE so LOW_LINE hop LOW_LINE dong NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE bsx FULL_STOP name SPACE as SPACE bien LOW_LINE so LOW_LINE xe COMMA sum LEFT_PARENTHESIS COALESCE LEFT_PARENTHESIS ai FULL_STOP residual COMMA DIGIT_ZERO RIGHT_PARENTHESIS PLUS_SIGN COALESCE LEFT_PARENTHESIS ai FULL_STOP sotien LOW_LINE lai LOW_LINE conlai COMMA DIGIT_ZERO RIGHT_PARENTHESIS RIGHT_PARENTHESIS SPACE as SPACE so LOW_LINE tien COMMA SPACE ai FULL_STOP so LOW_LINE hop LOW_LINE dong SPACE as SPACE so LOW_LINE hop LOW_LINE dong NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, no
'fixed typo', 1, 1, 11, ' NUMBER_SIGN SPACE Don APOSTROPHE t SPACE use SPACE regexes COMMA SPACE i APOSTROPHE d SPACE be SPACE fun SPACE they SPACE said FULL_STOP FULL_STOP FULL_STOP NEWLINE NUMBER_SIGN SPACE Don APOSTROPHE t SPACE use SPACE regexes SPACE they SPACE said COMMA SPACE it APOSTROPHE d SPACE be SPACE fun SPACE they SPACE said FULL_STOP FULL_STOP FULL_STOP NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, no
'Added solution for day 6 part 2', 1, 1, 1, 'print LEFT_PARENTHESIS sum LEFT_PARENTHESIS sum LEFT_PARENTHESIS row RIGHT_PARENTHESIS SPACE for SPACE row SPACE in SPACE grid RIGHT_PARENTHESIS RIGHT_PARENTHESIS NEWLINE print LEFT_PARENTHESIS sum LEFT_PARENTHESIS sum LEFT_PARENTHESIS row RIGHT_PARENTHESIS SPACE for SPACE row SPACE in SPACE grid RIGHT_PARENTHESIS RIGHT_PARENTHESIS', 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, no
'dat game logic yee', 1, 1, 39, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE newWidth SPACE LESS-THAN_SIGN SPACE DIGIT_ZERO SPACE or SPACE newHeight SPACE LESS-THAN_SIGN SPACE DIGIT_ZERO COLON NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE if SPACE newWidth SPACE LESS-THAN_SIGN SPACE DIGIT_ZERO SPACE or SPACE newHeight SPACE LESS-THAN_SIGN SPACE DIGIT_ZERO SPACE or SPACE newWidth SPACE GREATER-THAN_SIGN SPACE DIGIT_FIVE DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO SPACE or SPACE newHeight SPACE GREATER-THAN_SIGN SPACE DIGIT_FIVE DIGIT_ZERO DIGIT_ZERO DIGIT_ZERO COLON NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, no
'If path is not set in run build package in temper', 1, 1, 19, 'parser LOW_LINE report FULL_STOP add LOW_LINE argument LEFT_PARENTHESIS APOSTROPHE HYPHEN-MINUS p APOSTROPHE COMMA SPACE APOSTROPHE HYPHEN-MINUS HYPHEN-MINUS path APOSTROPHE COMMA SPACE type EQUALS_SIGN directory LOW_LINE path COMMA SPACE required EQUALS_SIGN True COMMA SPACE help EQUALS_SIGN APOSTROPHE target SPACE module SPACE path APOSTROPHE RIGHT_PARENTHESIS NEWLINE parser LOW_LINE report FULL_STOP add LOW_LINE argument LEFT_PARENTHESIS APOSTROPHE HYPHEN-MINUS p APOSTROPHE COMMA SPACE APOSTROPHE HYPHEN-MINUS HYPHEN-MINUS path APOSTROPHE COMMA SPACE type EQUALS_SIGN directory LOW_LINE path COMMA SPACE required EQUALS_SIGN False COMMA SPACE default EQUALS_SIGN None COMMA SPACE help EQUALS_SIGN APOSTROPHE target SPACE module SPACE path APOSTROPHE RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, no
'remove insideTemp from query', 1, 1, 82, ' SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE query SPACE EQUALS_SIGN SPACE APOSTROPHE INSERT SPACE INTO SPACE WeatherData LEFT_PARENTHESIS currentWindSpeed COMMA SPACE currentWindGust COMMA SPACE totalRain COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Temperature COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Pressure COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Altitude COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO SeaLevel COMMA SPACE SPACE outsideTemperature COMMA SPACE outsideHumidity COMMA SPACE currentWindDirection COMMA SPACE currentWindDirectionVoltage COMMA SPACE insideTemperature COMMA SPACE insideHumidity RIGHT_PARENTHESIS SPACE VALUES LEFT_PARENTHESIS PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN i COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f RIGHT_PARENTHESIS APOSTROPHE SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS currentWindSpeed COMMA SPACE currentWindGust COMMA SPACE totalRain COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Temperature COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Pressure COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Altitude COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO SeaLevel COMMA SPACE SPACE outsideTemperature COMMA SPACE outsideHumidity COMMA SPACE currentWindDirection COMMA SPACE currentWindDirectionVoltage COMMA SPACE insideTemperature COMMA SPACE insideHumidity RIGHT_PARENTHESIS NEWLINE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE SPACE query SPACE EQUALS_SIGN SPACE APOSTROPHE INSERT SPACE INTO SPACE WeatherData LEFT_PARENTHESIS currentWindSpeed COMMA SPACE currentWindGust COMMA SPACE totalRain COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Temperature COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Pressure COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Altitude COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO SeaLevel COMMA SPACE SPACE outsideTemperature COMMA SPACE outsideHumidity COMMA SPACE currentWindDirection COMMA SPACE currentWindDirectionVoltage RIGHT_PARENTHESIS SPACE VALUES LEFT_PARENTHESIS PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN i COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f COMMA SPACE PERCENT_SIGN FULL_STOP DIGIT_THREE f RIGHT_PARENTHESIS APOSTROPHE SPACE PERCENT_SIGN SPACE LEFT_PARENTHESIS currentWindSpeed COMMA SPACE currentWindGust COMMA SPACE totalRain COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Temperature COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Pressure COMMA SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO Altitude COMMA SPACE SPACE bmp DIGIT_ONE DIGIT_EIGHT DIGIT_ZERO SeaLevel COMMA SPACE SPACE outsideTemperature COMMA SPACE outsideHumidity COMMA SPACE currentWindDirection COMMA SPACE currentWindDirectionVoltage RIGHT_PARENTHESIS NEWLINE', 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, no
